x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.4.13,2025-04-13 00:00:00,AB,2025,4,13,5.7,,0.7,,10.6,,0,,,,,,,,29,,42,,0,,12.3,,19,,75,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.4.14,2025-04-14 00:00:00,AB,2025,4,14,7,,-1.8,,15.7,,0,,,,,,,,,,,,0,,11,,29,,70,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.4.15,2025-04-15 00:00:00,AB,2025,4,15,9,,4.9,,13,,0,,,,,,,,31,,47,,0,,9,,19,,53,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.4.16,2025-04-16 00:00:00,AB,2025,4,16,6,,1.4,,10.7,,0,,,,,,,,30,,52,,0,,12,,15,,62,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.4.17,2025-04-17 00:00:00,AB,2025,4,17,5.4,,0,,10.8,,0,,,,,,,,35,,42,,0,,12.6,,21,,73,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.4.18,2025-04-18 00:00:00,AB,2025,4,18,9,,-0.8,,18.8,,0,,,,,,,,20,,35,,0,,9,,17,,65,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.4.19,2025-04-19 00:00:00,AB,2025,4,19,9.6,,5.3,,13.9,,0.5,,,,,,,,36,,46,,0,,8.4,,18,,69,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.4.20,2025-04-20 00:00:00,AB,2025,4,20,6.5,,0.8,,12.2,,0,,,,,,,,,,,,0,,11.5,,17,,59,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.4.21,2025-04-21 00:00:00,AB,2025,4,21,4.8,,0.1,,9.5,,0,,,,,,,,17,,40,,0,,13.2,,42,,89,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.4.22,2025-04-22 00:00:00,AB,2025,4,22,6.5,,1.4,,11.7,,0,,,,,,,,31,,31,,0,,11.5,,27,,96,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.4.23,2025-04-23 00:00:00,AB,2025,4,23,6.9,,0.6,,13.2,,0,,,,,,,,26,,35,,0,,11.1,,31,,74,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.4.24,2025-04-24 00:00:00,AB,2025,4,24,8.7,,0.2,,17.2,,0,,,,,,,,16,,33,,0,,9.3,,20,,82,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.4.25,2025-04-25 00:00:00,AB,2025,4,25,14.5,,7.5,,21.5,,0,,,,,,,,17,,44,,0,,3.5,,16,,43,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.4.26,2025-04-26 00:00:00,AB,2025,4,26,14.5,,6.3,,22.7,,0.2,,,,,,,,36,,47,,0,,3.5,,15,,51,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.4.27,2025-04-27 00:00:00,AB,2025,4,27,6.9,,2.6,,11.2,,3.9,,,,,,,,36,,48,,0,,11.1,,28,,90,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.4.28,2025-04-28 00:00:00,AB,2025,4,28,8.7,,0.8,,16.7,,0,,,,,,,,19,,37,,0,,9.3,,26,,82,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.4.29,2025-04-29 00:00:00,AB,2025,4,29,12.6,,8.4,,16.7,,0,,,,,,,,31,,53,,0,,5.4,,20,,53,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.4.30,2025-04-30 00:00:00,AB,2025,4,30,,M,,M,,M,,M,,,,,,,,M,,M,,M,,M,,M,,M
